RecordID,lpep_pickup_date,lpep_dropoff_date
11828,2023-02-06,2023-02-06
50497,2023-02-24,2023-02-24
465,2023-02-01,2023-02-01
43066,2023-02-21,2023-02-21
49443,2023-02-23,2023-02-23
31133,2023-02-15,2023-02-15
26539,2023-02-13,2023-02-13
26515,2023-02-13,2023-02-13
41475,2023-02-20,2023-02-20
14021,2023-02-07,2023-02-07
5985,2023-02-03,2023-02-03
27378,2023-02-13,2023-02-13
56019,2023-02-27,2023-02-27
17485,2023-02-09,2023-02-09
31870,2023-02-15,2023-02-15
60976,2023-02-05,2023-02-05
43868,2023-02-21,2023-02-21
32296,2023-02-15,2023-02-15
58121,2023-02-28,2023-02-28
24692,2023-02-12,2023-02-12
9530,2023-02-05,2023-02-05
28128,2023-02-14,2023-02-14
59150,2023-02-28,2023-02-28
13479,2023-02-07,2023-02-07
49935,2023-02-24,2023-02-24
27792,2023-02-13,2023-02-13
41161,2023-02-19,2023-02-19
50527,2023-02-24,2023-02-24
12587,2023-02-06,2023-02-06
17539,2023-02-09,2023-02-09
4699,2023-02-02,2023-02-02
53041,2023-02-25,2023-02-25
59394,2023-02-28,2023-02-28
30473,2023-02-15,2023-02-15
21092,2023-02-10,2023-02-10
23781,2023-02-11,2023-02-11
19095,2023-02-09,2023-02-09
52422,2023-02-25,2023-02-25
53110,2023-02-25,2023-02-25
29482,2023-02-14,2023-02-14
22517,2023-02-11,2023-02-11
16124,2023-02-08,2023-02-08
10634,2023-02-06,2023-02-06
30222,2023-02-14,2023-02-14
8359,2023-02-04,2023-02-04
46195,2023-02-22,2023-02-22
22272,2023-02-11,2023-02-11
52645,2023-02-25,2023-02-25
14358,2023-02-07,2023-02-07
32585,2023-02-15,2023-02-15
64126,2023-02-24,2023-02-24
6350,2023-02-03,2023-02-03
35172,2023-02-17,2023-02-17
38421,2023-02-18,2023-02-18
39619,2023-02-19,2023-02-19
59219,2023-02-28,2023-02-28
61465,2023-02-08,2023-02-09
20843,2023-02-10,2023-02-10
11415,2023-02-06,2023-02-06
5733,2023-02-03,2023-02-03
43315,2023-02-21,2023-02-21
20716,2023-02-10,2023-02-10
10693,2023-02-06,2023-02-06
17846,2023-02-09,2023-02-09
23347,2023-02-11,2023-02-11
43413,2023-02-21,2023-02-21
46749,2023-02-22,2023-02-22
7643,2023-02-04,2023-02-04
7369,2023-02-04,2023-02-04
24827,2023-02-12,2023-02-12
60562,2023-02-03,2023-02-03
49733,2023-02-24,2023-02-24
21478,2023-02-10,2023-02-10
20295,2023-02-10,2023-02-10
21841,2023-02-10,2023-02-10
56097,2023-02-27,2023-02-27
62920,2023-02-17,2023-02-17
61981,2023-02-11,2023-02-11
98,2023-02-01,2023-02-01
12400,2023-02-06,2023-02-06
43145,2023-02-21,2023-02-21
42571,2023-02-20,2023-02-20
64351,2023-02-25,2023-02-26
41904,2023-02-20,2023-02-20
12225,2023-02-06,2023-02-06
11125,2023-02-06,2023-02-06
55567,2023-02-26,2023-02-26
36554,2023-02-17,2023-02-17
10422,2023-02-05,2023-02-05
31145,2023-02-15,2023-02-15
15777,2023-02-08,2023-02-08
5200,2023-02-03,2023-02-03
46727,2023-02-22,2023-02-22
34319,2023-02-16,2023-02-16
58679,2023-02-28,2023-02-28
17013,2023-02-08,2023-02-08
58752,2023-02-28,2023-02-28
46212,2023-02-22,2023-02-22
6931,2023-02-03,2023-02-03
3341,2023-02-02,2023-02-02
60128,2023-02-01,2023-02-01
48773,2023-02-23,2023-02-23
5849,2023-02-03,2023-02-03
25629,2023-02-12,2023-02-12
30399,2023-02-15,2023-02-15
31761,2023-02-15,2023-02-15
43462,2023-02-21,2023-02-21
9228,2023-02-05,2023-02-05
46326,2023-02-22,2023-02-22
9218,2023-02-05,2023-02-05
3781,2023-02-02,2023-02-02
7408,2023-02-04,2023-02-04
9908,2023-02-05,2023-02-05
61898,2023-02-11,2023-02-11
7847,2023-02-04,2023-02-04
54718,2023-02-26,2023-02-26
26480,2023-02-13,2023-02-13
39813,2023-02-19,2023-02-19
58463,2023-02-28,2023-02-28
6154,2023-02-03,2023-02-03
18436,2023-02-09,2023-02-09
5363,2023-02-03,2023-02-03
37795,2023-02-18,2023-02-18
38050,2023-02-18,2023-02-18
6531,2023-02-03,2023-02-03
14215,2023-02-07,2023-02-07
55927,2023-02-27,2023-02-27
48996,2023-02-23,2023-02-23
19800,2023-02-10,2023-02-10
55389,2023-02-26,2023-02-26
60627,2023-02-04,2023-02-04
26408,2023-02-13,2023-02-13
11278,2023-02-06,2023-02-06
34803,2023-02-16,2023-02-16
29662,2023-02-14,2023-02-14
46049,2023-02-22,2023-02-22
17486,2023-02-09,2023-02-09
62628,2023-02-15,2023-02-15
22132,2023-02-10,2023-02-10
41069,2023-02-19,2023-02-19
11441,2023-02-06,2023-02-06
42388,2023-02-20,2023-02-20
52986,2023-02-25,2023-02-25
26455,2023-02-13,2023-02-13
17097,2023-02-08,2023-02-08
58511,2023-02-28,2023-02-28
58683,2023-02-28,2023-02-28
11613,2023-02-06,2023-02-06
10606,2023-02-06,2023-02-06
64007,2023-02-24,2023-02-24
47473,2023-02-23,2023-02-23
5614,2023-02-03,2023-02-03
13855,2023-02-07,2023-02-07
41765,2023-02-20,2023-02-20
34086,2023-02-16,2023-02-16
53523,2023-02-25,2023-02-25
50221,2023-02-24,2023-02-24
23434,2023-02-11,2023-02-11
44285,2023-02-21,2023-02-21
48209,2023-02-23,2023-02-23
29874,2023-02-14,2023-02-14
56955,2023-02-27,2023-02-27
43165,2023-02-21,2023-02-21
54706,2023-02-26,2023-02-26
5950,2023-02-03,2023-02-03
59344,2023-02-28,2023-02-28
33839,2023-02-16,2023-02-16
59190,2023-02-28,2023-02-28
52234,2023-02-25,2023-02-25
51689,2023-02-24,2023-02-24
19810,2023-02-10,2023-02-10
60902,2023-02-05,2023-02-05
53010,2023-02-25,2023-02-25
3687,2023-02-02,2023-02-02
61291,2023-02-07,2023-02-07
22881,2023-02-11,2023-02-11
11492,2023-02-06,2023-02-06
32735,2023-02-16,2023-02-16
14822,2023-02-07,2023-02-07
15149,2023-02-08,2023-02-08
4271,2023-02-02,2023-02-02
8234,2023-02-04,2023-02-04
50112,2023-02-24,2023-02-24
28834,2023-02-14,2023-02-14
28456,2023-02-14,2023-02-14
6522,2023-02-03,2023-02-03
23640,2023-02-11,2023-02-11
63492,2023-02-21,2023-02-21
14725,2023-02-07,2023-02-07
7935,2023-02-04,2023-02-04
21126,2023-02-10,2023-02-10
8780,2023-02-04,2023-02-04
13063,2023-02-07,2023-02-07
15523,2023-02-08,2023-02-08
40431,2023-02-19,2023-02-19
64683,2023-02-28,2023-02-28
20608,2023-02-10,2023-02-10
43274,2023-02-21,2023-02-21
32543,2023-02-15,2023-02-16
56385,2023-02-27,2023-02-27
22509,2023-02-11,2023-02-11
38649,2023-02-18,2023-02-18
41778,2023-02-20,2023-02-20
56133,2023-02-27,2023-02-27
31535,2023-02-15,2023-02-15
33050,2023-02-16,2023-02-16
43448,2023-02-21,2023-02-21
57536,2023-02-27,2023-02-27
17691,2023-02-09,2023-02-09
50704,2023-02-24,2023-02-24
19398,2023-02-09,2023-02-09
1194,2023-02-01,2023-02-01
40827,2023-02-19,2023-02-19
44851,2023-02-21,2023-02-21
40746,2023-02-19,2023-02-19
11809,2023-02-06,2023-02-06
17798,2023-02-09,2023-02-09
12826,2023-02-07,2023-02-07
32799,2023-02-16,2023-02-16
35942,2023-02-17,2023-02-17
46473,2023-02-22,2023-02-22
54607,2023-02-26,2023-02-26
7218,2023-02-03,2023-02-03
20432,2023-02-10,2023-02-10
28817,2023-02-14,2023-02-14
11402,2023-02-06,2023-02-06
7188,2023-02-03,2023-02-03
3181,2023-02-02,2023-02-02
29839,2023-02-14,2023-02-14
34744,2023-02-16,2023-02-16
34632,2023-02-16,2023-02-16
36796,2023-02-17,2023-02-17
40151,2023-02-19,2023-02-19
36883,2023-02-17,2023-02-17
35819,2023-02-17,2023-02-17
48320,2023-02-23,2023-02-23
43185,2023-02-21,2023-02-21
24627,2023-02-12,2023-02-12
57024,2023-02-27,2023-02-27
27514,2023-02-13,2023-02-13
20807,2023-02-10,2023-02-10
39859,2023-02-19,2023-02-19
52169,2023-02-24,2023-02-24
62519,2023-02-14,2023-02-14
14859,2023-02-07,2023-02-07
21683,2023-02-10,2023-02-10
32399,2023-02-15,2023-02-15
9491,2023-02-05,2023-02-05
34054,2023-02-16,2023-02-16
63593,2023-02-21,2023-02-21
48344,2023-02-23,2023-02-23
55357,2023-02-26,2023-02-26
1707,2023-02-01,2023-02-01
48392,2023-02-23,2023-02-23
64461,2023-02-26,2023-02-26
52830,2023-02-25,2023-02-25
9162,2023-02-05,2023-02-05
91,2023-02-01,2023-02-01
5508,2023-02-03,2023-02-03
36830,2023-02-17,2023-02-17
55694,2023-02-26,2023-02-26
1227,2023-02-01,2023-02-01
60383,2023-02-03,2023-02-03
9064,2023-02-05,2023-02-05
50135,2023-02-24,2023-02-24
57094,2023-02-27,2023-02-27
7168,2023-02-03,2023-02-03
3601,2023-02-02,2023-02-02
21045,2023-02-10,2023-02-10
20436,2023-02-10,2023-02-10
43744,2023-02-21,2023-02-21
12700,2023-02-07,2023-02-07
50195,2023-02-24,2023-02-24
4109,2023-02-02,2023-02-02
44251,2023-02-21,2023-02-21
3140,2023-02-02,2023-02-02
49701,2023-02-23,2023-02-24
15057,2023-02-08,2023-02-08
47969,2023-02-23,2023-02-23
11622,2023-02-06,2023-02-06
58645,2023-02-28,2023-02-28
51432,2023-02-24,2023-02-24
23582,2023-02-11,2023-02-11
25088,2023-02-12,2023-02-12
42560,2023-02-20,2023-02-20
58813,2023-02-28,2023-02-28
40606,2023-02-19,2023-02-19
64372,2023-02-26,2023-02-26
24127,2023-02-11,2023-02-11
62576,2023-02-15,2023-02-15
27441,2023-02-13,2023-02-13
13749,2023-02-07,2023-02-07
25699,2023-02-12,2023-02-12
47167,2023-02-22,2023-02-22
2597,2023-02-02,2023-02-02
39081,2023-02-18,2023-02-18
48289,2023-02-23,2023-02-23
14612,2023-02-07,2023-02-07
37287,2023-02-17,2023-02-17
481,2023-02-01,2023-02-01
62067,2023-02-12,2023-02-12
29224,2023-02-14,2023-02-14
48359,2023-02-23,2023-02-23
705,2023-02-01,2023-02-01
27191,2023-02-13,2023-02-13
10057,2023-02-05,2023-02-05
62702,2023-02-15,2023-02-15
13183,2023-02-07,2023-02-07
4155,2023-02-02,2023-02-02
37939,2023-02-18,2023-02-18
41689,2023-02-20,2023-02-20
8474,2023-02-04,2023-02-04
58432,2023-02-28,2023-02-28
51626,2023-02-24,2023-02-24
63124,2023-02-18,2023-02-18
49177,2023-02-23,2023-02-23
18387,2023-02-09,2023-02-09
57870,2023-02-27,2023-02-27
19323,2023-02-09,2023-02-09
50923,2023-02-24,2023-02-24
58107,2023-02-28,2023-02-28
29648,2023-02-14,2023-02-14
22429,2023-02-11,2023-02-11
34318,2023-02-16,2023-02-16
27089,2023-02-13,2023-02-13
32188,2023-02-15,2023-02-15
21606,2023-02-10,2023-02-10
53016,2023-02-25,2023-02-25
17447,2023-02-09,2023-02-09
33841,2023-02-16,2023-02-16
57022,2023-02-27,2023-02-27
19946,2023-02-10,2023-02-10
60277,2023-02-02,2023-02-02
51862,2023-02-24,2023-02-24
35010,2023-02-16,2023-02-16
21763,2023-02-10,2023-02-10
26302,2023-02-13,2023-02-13
43951,2023-02-21,2023-02-21
21976,2023-02-10,2023-02-10
26449,2023-02-13,2023-02-13
58647,2023-02-28,2023-02-28
49526,2023-02-23,2023-02-23
18370,2023-02-09,2023-02-09
45660,2023-02-22,2023-02-22
60969,2023-02-05,2023-02-05
14028,2023-02-07,2023-02-07
55097,2023-02-26,2023-02-26
46781,2023-02-22,2023-02-22
30600,2023-02-15,2023-02-15
49330,2023-02-23,2023-02-23
19580,2023-02-09,2023-02-09
26421,2023-02-13,2023-02-13
28086,2023-02-14,2023-02-14
48453,2023-02-23,2023-02-23
48480,2023-02-23,2023-02-23
62064,2023-02-12,2023-02-12
56125,2023-02-27,2023-02-27
53254,2023-02-25,2023-02-25
44724,2023-02-21,2023-02-21
8507,2023-02-04,2023-02-04
11723,2023-02-06,2023-02-06
61263,2023-02-07,2023-02-07
12475,2023-02-06,2023-02-06
11194,2023-02-06,2023-02-06
40929,2023-02-19,2023-02-19
12646,2023-02-06,2023-02-06
62072,2023-02-12,2023-02-12
56976,2023-02-27,2023-02-27
17739,2023-02-09,2023-02-09
32938,2023-02-16,2023-02-16
55112,2023-02-26,2023-02-26
33177,2023-02-16,2023-02-16
59723,2023-02-28,2023-02-28
38486,2023-02-18,2023-02-18
56017,2023-02-27,2023-02-27
12121,2023-02-06,2023-02-06
43343,2023-02-21,2023-02-21
60363,2023-02-02,2023-02-02
7955,2023-02-04,2023-02-04
31540,2023-02-15,2023-02-15
59435,2023-02-28,2023-02-28
28444,2023-02-14,2023-02-14
12038,2023-02-06,2023-02-06
7617,2023-02-04,2023-02-04
55290,2023-02-26,2023-02-26
3565,2023-02-02,2023-02-02
33808,2023-02-16,2023-02-16
2505,2023-02-02,2023-02-02
46072,2023-02-22,2023-02-22
48315,2023-02-23,2023-02-23
5889,2023-02-03,2023-02-03
51742,2023-02-24,2023-02-24
48916,2023-02-23,2023-02-23
47362,2023-02-23,2023-02-23
6191,2023-02-03,2023-02-03
57871,2023-02-27,2023-02-27
38750,2023-02-18,2023-02-18
9000,2023-02-05,2023-02-05
9643,2023-02-05,2023-02-05
36893,2023-02-17,2023-02-17
13753,2023-02-07,2023-02-07
42342,2023-02-20,2023-02-20
23534,2023-02-11,2023-02-11
23999,2023-02-11,2023-02-11
6545,2023-02-03,2023-02-03
6278,2023-02-03,2023-02-03
24685,2023-02-12,2023-02-12
32000,2023-02-15,2023-02-15
8232,2023-02-04,2023-02-04
21997,2023-02-10,2023-02-10
37582,2023-02-17,2023-02-17
58388,2023-02-28,2023-02-28
62562,2023-02-15,2023-02-15
13314,2023-02-07,2023-02-07
39795,2023-02-19,2023-02-19
14665,2023-02-07,2023-02-07
50036,2023-02-24,2023-02-24
61018,2023-02-06,2023-02-06
37361,2023-02-17,2023-02-17
29097,2023-02-14,2023-02-14
39521,2023-02-18,2023-02-18
18807,2023-02-09,2023-02-09
6255,2023-02-03,2023-02-03
9197,2023-02-05,2023-02-05
27418,2023-02-13,2023-02-13
55037,2023-02-26,2023-02-26
6261,2023-02-03,2023-02-03
49090,2023-02-23,2023-02-23
12352,2023-02-06,2023-02-06
47007,2023-02-22,2023-02-22
8536,2023-02-04,2023-02-04
11660,2023-02-06,2023-02-06
45078,2023-02-22,2023-02-22
17413,2023-02-09,2023-02-09
64640,2023-02-27,2023-02-27
51935,2023-02-24,2023-02-24
44326,2023-02-21,2023-02-21
62225,2023-02-13,2023-02-13
11085,2023-02-06,2023-02-06
29202,2023-02-14,2023-02-14
62686,2023-02-15,2023-02-15
22022,2023-02-10,2023-02-10
35798,2023-02-17,2023-02-17
6556,2023-02-03,2023-02-03
49452,2023-02-23,2023-02-23
5920,2023-02-03,2023-02-03
25972,2023-02-12,2023-02-12
754,2023-02-01,2023-02-01
4083,2023-02-02,2023-02-02
12360,2023-02-06,2023-02-06
58842,2023-02-28,2023-02-28
60665,2023-02-04,2023-02-04
57975,2023-02-28,2023-02-28
16267,2023-02-08,2023-02-08
52581,2023-02-25,2023-02-25
21685,2023-02-10,2023-02-10
28015,2023-02-13,2023-02-13
38613,2023-02-18,2023-02-18
8120,2023-02-04,2023-02-04
21509,2023-02-10,2023-02-10
4293,2023-02-02,2023-02-02
60475,2023-02-03,2023-02-03
39847,2023-02-19,2023-02-19
61167,2023-02-07,2023-02-07
19460,2023-02-09,2023-02-09
16057,2023-02-08,2023-02-08
25140,2023-02-12,2023-02-12
57099,2023-02-27,2023-02-27
46828,2023-02-22,2023-02-22
3871,2023-02-02,2023-02-02
22601,2023-02-11,2023-02-11
21729,2023-02-10,2023-02-10
11076,2023-02-06,2023-02-06
5884,2023-02-03,2023-02-03
36722,2023-02-17,2023-02-17
18093,2023-02-09,2023-02-09
30028,2023-02-14,2023-02-14
407,2023-02-01,2023-02-01
51894,2023-02-24,2023-02-24
53192,2023-02-25,2023-02-25
40656,2023-02-19,2023-02-19
62422,2023-02-14,2023-02-14
10465,2023-02-05,2023-02-05
58686,2023-02-28,2023-02-28
9256,2023-02-05,2023-02-05
48143,2023-02-23,2023-02-23
36556,2023-02-17,2023-02-17
37182,2023-02-17,2023-02-17
22134,2023-02-10,2023-02-10
44572,2023-02-21,2023-02-21
48758,2023-02-23,2023-02-23
29764,2023-02-14,2023-02-14
55352,2023-02-26,2023-02-26
57013,2023-02-27,2023-02-27
45435,2023-02-22,2023-02-22
4430,2023-02-02,2023-02-02
51856,2023-02-24,2023-02-24
25530,2023-02-12,2023-02-12
53684,2023-02-25,2023-02-25
17811,2023-02-09,2023-02-09
30685,2023-02-15,2023-02-15
18561,2023-02-09,2023-02-09
1909,2023-02-01,2023-02-01
26507,2023-02-13,2023-02-13
56273,2023-02-27,2023-02-27
1558,2023-02-01,2023-02-01
53019,2023-02-25,2023-02-25
29860,2023-02-14,2023-02-14
53154,2023-02-25,2023-02-25
7293,2023-02-04,2023-02-04
8639,2023-02-04,2023-02-04
52874,2023-02-25,2023-02-25
53648,2023-02-25,2023-02-26
19698,2023-02-09,2023-02-09
21597,2023-02-10,2023-02-10
19518,2023-02-09,2023-02-09
39768,2023-02-19,2023-02-19
10194,2023-02-05,2023-02-05
63152,2023-02-18,2023-02-18
52462,2023-02-25,2023-02-25
29142,2023-02-14,2023-02-14
453,2023-02-01,2023-02-01
39912,2023-02-19,2023-02-19
21275,2023-02-10,2023-02-10
10172,2023-02-05,2023-02-05
27138,2023-02-13,2023-02-13
52920,2023-02-25,2023-02-25
1747,2023-02-01,2023-02-01
19576,2023-02-09,2023-02-09
55796,2023-02-27,2023-02-27
11691,2023-02-06,2023-02-06
37855,2023-02-18,2023-02-18
52899,2023-02-25,2023-02-25
53191,2023-02-25,2023-02-25
10267,2023-02-05,2023-02-05
5128,2023-02-03,2023-02-03
59194,2023-02-28,2023-02-28
56662,2023-02-27,2023-02-27
49603,2023-02-23,2023-02-23
33549,2023-02-16,2023-02-16
61503,2023-02-09,2023-02-09
59864,2023-02-28,2023-02-28
57007,2023-02-27,2023-02-27
53413,2023-02-25,2023-02-25
64581,2023-02-27,2023-02-27
42048,2023-02-20,2023-02-20
51028,2023-02-24,2023-02-24
9087,2023-02-05,2023-02-05
27535,2023-02-13,2023-02-13
53830,2023-02-25,2023-02-25
22254,2023-02-11,2023-02-11
8665,2023-02-04,2023-02-04
45342,2023-02-22,2023-02-22
36805,2023-02-17,2023-02-17
23565,2023-02-11,2023-02-11
38723,2023-02-18,2023-02-18
11044,2023-02-06,2023-02-06
53310,2023-02-25,2023-02-25
5402,2023-02-03,2023-02-03
6089,2023-02-03,2023-02-03
15879,2023-02-08,2023-02-08
7363,2023-02-04,2023-02-04
13252,2023-02-07,2023-02-07
31350,2023-02-15,2023-02-15
47029,2023-02-22,2023-02-22
55396,2023-02-26,2023-02-26
42880,2023-02-20,2023-02-20
12548,2023-02-06,2023-02-06
1815,2023-02-01,2023-02-02
51997,2023-02-24,2023-02-24
56169,2023-02-27,2023-02-27
24655,2023-02-12,2023-02-12
21614,2023-02-10,2023-02-10
17321,2023-02-08,2023-02-08
23268,2023-02-11,2023-02-11
38660,2023-02-18,2023-02-18
16559,2023-02-08,2023-02-08
29027,2023-02-14,2023-02-14
34025,2023-02-16,2023-02-16
49121,2023-02-23,2023-02-23
2515,2023-02-02,2023-02-02
20416,2023-02-10,2023-02-10
57249,2023-02-27,2023-02-27
29214,2023-02-14,2023-02-14
28409,2023-02-14,2023-02-14
55426,2023-02-26,2023-02-26
14603,2023-02-07,2023-02-07
59506,2023-02-28,2023-02-28
49607,2023-02-23,2023-02-23
48290,2023-02-23,2023-02-23
48822,2023-02-23,2023-02-23
31048,2023-02-15,2023-02-15
62558,2023-02-15,2023-02-15
34192,2023-02-16,2023-02-16
53725,2023-02-25,2023-02-25
39064,2023-02-18,2023-02-18
47822,2023-02-23,2023-02-23
25920,2023-02-12,2023-02-12
46762,2023-02-22,2023-02-22
52431,2023-02-25,2023-02-25
58668,2023-02-28,2023-02-28
53186,2023-02-25,2023-02-25
22082,2023-02-10,2023-02-10
14049,2023-02-07,2023-02-07
36878,2023-02-17,2023-02-17
22864,2023-02-11,2023-02-11
19243,2023-02-09,2023-02-09
52482,2023-02-25,2023-02-25
10665,2023-02-06,2023-02-06
11603,2023-02-06,2023-02-06
47601,2023-02-23,2023-02-23
46957,2023-02-22,2023-02-22
18421,2023-02-09,2023-02-09
13087,2023-02-07,2023-02-07
53011,2023-02-25,2023-02-25
7784,2023-02-04,2023-02-04
63832,2023-02-22,2023-02-22
48235,2023-02-23,2023-02-23
60251,2023-02-02,2023-02-02
58992,2023-02-28,2023-02-28
19778,2023-02-09,2023-02-09
53187,2023-02-25,2023-02-25
16755,2023-02-08,2023-02-08
46578,2023-02-22,2023-02-22
40820,2023-02-19,2023-02-19
54244,2023-02-26,2023-02-26
10990,2023-02-06,2023-02-06
56694,2023-02-27,2023-02-27
26589,2023-02-13,2023-02-13
1814,2023-02-01,2023-02-01
43716,2023-02-21,2023-02-21
53993,2023-02-25,2023-02-25
5089,2023-02-03,2023-02-03
53953,2023-02-25,2023-02-25
12177,2023-02-06,2023-02-06
25580,2023-02-12,2023-02-12
26982,2023-02-13,2023-02-13
5133,2023-02-03,2023-02-03
5037,2023-02-03,2023-02-03
44341,2023-02-21,2023-02-21
37319,2023-02-17,2023-02-17
59885,2023-02-28,2023-02-28
60739,2023-02-04,2023-02-04
4416,2023-02-02,2023-02-02
14151,2023-02-07,2023-02-07
21234,2023-02-10,2023-02-10
61921,2023-02-11,2023-02-11
29668,2023-02-14,2023-02-14
59837,2023-02-28,2023-02-28
63576,2023-02-21,2023-02-21
39831,2023-02-19,2023-02-19
52044,2023-02-24,2023-02-24
6431,2023-02-03,2023-02-03
50642,2023-02-24,2023-02-24
11111,2023-02-06,2023-02-06
53117,2023-02-25,2023-02-25
10459,2023-02-05,2023-02-05
58770,2023-02-28,2023-02-28
39688,2023-02-19,2023-02-19
38557,2023-02-18,2023-02-18
63371,2023-02-20,2023-02-20
3168,2023-02-02,2023-02-02
57280,2023-02-27,2023-02-27
28698,2023-02-14,2023-02-14
50866,2023-02-24,2023-02-24
17050,2023-02-08,2023-02-08
14011,2023-02-07,2023-02-07
35168,2023-02-17,2023-02-17
3989,2023-02-02,2023-02-02
32348,2023-02-15,2023-02-15
4801,2023-02-03,2023-02-03
1102,2023-02-01,2023-02-01
42519,2023-02-20,2023-02-20
3196,2023-02-02,2023-02-02
38943,2023-02-18,2023-02-18
12327,2023-02-06,2023-02-06
62044,2023-02-12,2023-02-12
32281,2023-02-15,2023-02-15
49458,2023-02-23,2023-02-23
43158,2023-02-21,2023-02-21
13059,2023-02-07,2023-02-07
34143,2023-02-16,2023-02-16
19064,2023-02-09,2023-02-09
37675,2023-02-18,2023-02-18
48538,2023-02-23,2023-02-23
37218,2023-02-17,2023-02-17
5743,2023-02-03,2023-02-03
9852,2023-02-05,2023-02-05
24425,2023-02-12,2023-02-12
55436,2023-02-26,2023-02-26
35741,2023-02-17,2023-02-17
52933,2023-02-25,2023-02-25
61411,2023-02-08,2023-02-08
53,2023-02-01,2023-02-01
63629,2023-02-21,2023-02-21
40648,2023-02-19,2023-02-19
64436,2023-02-26,2023-02-26
42963,2023-02-21,2023-02-21
59767,2023-02-28,2023-02-28
35818,2023-02-17,2023-02-17
59258,2023-02-28,2023-02-28
14823,2023-02-07,2023-02-07
38061,2023-02-18,2023-02-18
19909,2023-02-10,2023-02-10
798,2023-02-01,2023-02-01
37612,2023-02-18,2023-02-18
27040,2023-02-13,2023-02-13
59875,2023-02-28,2023-02-28
4645,2023-02-02,2023-02-02
21543,2023-02-10,2023-02-10
18347,2023-02-09,2023-02-09
54174,2023-02-26,2023-02-26
50235,2023-02-24,2023-02-24
22673,2023-02-11,2023-02-11
59466,2023-02-28,2023-02-28
59768,2023-02-28,2023-02-28
19686,2023-02-09,2023-02-09
36967,2023-02-17,2023-02-17
9770,2023-02-05,2023-02-05
63280,2023-02-19,2023-02-19
2513,2023-02-02,2023-02-02
47399,2023-02-23,2023-02-23
950,2023-02-01,2023-02-01
54873,2023-02-26,2023-02-26
42068,2023-02-20,2023-02-20
39123,2023-02-18,2023-02-18
53629,2023-02-25,2023-02-25
26245,2023-02-13,2023-02-13
555,2023-02-01,2023-02-01
28309,2023-02-14,2023-02-14
15299,2023-02-08,2023-02-08
53796,2023-02-25,2023-02-25
28223,2023-02-14,2023-02-14
62538,2023-02-14,2023-02-14
30475,2023-02-15,2023-02-15
19261,2023-02-09,2023-02-09
53263,2023-02-25,2023-02-25
276,2023-02-01,2023-02-01
11501,2023-02-06,2023-02-06
45219,2023-02-22,2023-02-22
63919,2023-02-23,2023-02-23
29773,2023-02-14,2023-02-14
64288,2023-02-25,2023-02-25
4426,2023-02-02,2023-02-02
60640,2023-02-04,2023-02-04
50886,2023-02-24,2023-02-24
897,2023-02-01,2023-02-01
43833,2023-02-21,2023-02-21
2865,2023-02-02,2023-02-02
52271,2023-02-25,2023-02-25
5956,2023-02-03,2023-02-03
8346,2023-02-04,2023-02-04
25781,2023-02-12,2023-02-12
25143,2023-02-12,2023-02-12
39174,2023-02-18,2023-02-18
11485,2023-02-06,2023-02-06
60347,2023-02-02,2023-02-02
14410,2023-02-07,2023-02-07
42657,2023-02-20,2023-02-20
35913,2023-02-17,2023-02-17
7045,2023-02-03,2023-02-03
1953,2023-02-01,2023-02-01
56742,2023-02-27,2023-02-27
2679,2023-02-02,2023-02-02
25854,2023-02-12,2023-02-12
26566,2023-02-13,2023-02-13
62885,2023-02-17,2023-02-17
18545,2023-02-09,2023-02-09
11217,2023-02-06,2023-02-06
55197,2023-02-26,2023-02-26
24922,2023-02-12,2023-02-12
1723,2023-02-01,2023-02-01
43937,2023-02-21,2023-02-21
20895,2023-02-10,2023-02-10
41293,2023-02-20,2023-02-20
27522,2023-02-13,2023-02-13
33999,2023-02-16,2023-02-16
13172,2023-02-07,2023-02-07
33678,2023-02-16,2023-02-16
58441,2023-02-28,2023-02-28
23348,2023-02-11,2023-02-11
39049,2023-02-18,2023-02-18
16125,2023-02-08,2023-02-08
44411,2023-02-21,2023-02-21
2113,2023-02-01,2023-02-01
61799,2023-02-10,2023-02-10
32272,2023-02-15,2023-02-15
33613,2023-02-16,2023-02-16
41304,2023-02-20,2023-02-20
3125,2023-02-02,2023-02-02
54880,2023-02-26,2023-02-26
54277,2023-02-26,2023-02-26
13105,2023-02-07,2023-02-07
22170,2023-02-10,2023-02-10
29997,2023-02-14,2023-02-14
47706,2023-02-23,2023-02-23
